Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2010-04-30,26,3,2,6,No data,No data,7,8,No data,No data,No data,No data,8,6,No data,9,10,12,No data,10,No data,14,8,No data,No data,No data,6,7,9,10,8,6,9,6,No data,No data,13,No data,No data,11,11,5,15,6,10
2010-05-14,26,6,1,9,No data,No data,9,No data,No data,No data,No data,No data,15,7,No data,12,18,17,No data,19,18,21,16,18,No data,No data,10,9,22,15,18,6,17,10,14,No data,12,No data,No data,16,14,11,17,5,16
2010-07-31,26,2,No data,5,No data,No data,5,No data,No data,No data,No data,No data,7,6,No data,4,9,7,No data,8,No data,11,7,9,No data,No data,No data,8,8,No data,8,4,7,4,6,7,7,No data,5,9,10,7,No data,1,7
2010-08-18,26,6,No data,8,No data,No data,6,7,No data,No data,No data,No data,7,6,No data,4,12,7,No data,7,8,10,No data,9,No data,No data,5,11,5,No data,7,5,8,4,7,No data,8,No data,No data,6,9,8,No data,3,8
2010-09-11,26,6,No data,7,No data,No data,7,9,No data,No data,No data,No data,10,4,No data,6,14,7,No data,9,11,12,11,9,No data,No data,5,13,9,11,10,7,9,5,9,7,8,No data,12,9,7,8,No data,2,7
2010-10-22,26,5,0,9,No data,No data,13,12,No data,No data,No data,No data,9,5,No data,6,14,10,No data,9,14,11,11,10,No data,No data,7,12,8,4,9,12,8,3,No data,4,8,No data,12,10,7,7,No data,No data,10
2010-11-12,26,No data,3,9,No data,No data,8,11,No data,No data,No data,No data,No data,6,No data,6,14,9,No data,9,13,9,9,10,No data,No data,5,12,7,5,8,7,7,7,10,8,11,No data,10,10,7,7,No data,6,9
2010-12-03,26,No data,2,19,No data,No data,26,18,No data,No data,No data,No data,20,10,No data,15,28,21,No data,23,24,No data,19,22,No data,25,19,24,No data,27,No data,No data,20,27,25,12,31,No data,24,16,34,13,No data,No data,No data
2011-01-04,26,No data,-1,No data,No data,No data,15,16,No data,No data,No data,No data,11,6,No data,13,No data,15,No data,21,18,No data,18,17,No data,12,6,18,24,18,22,No data,17,11,24,15,No data,No data,16,18,16,9,No data,5,14
2011-01-13,26,No data,0,15,No data,No data,5,5,No data,No data,No data,No data,8,16,No data,11,No data,17,No data,7,10,10,6,6,No data,8,12,9,7,8,7,No data,9,9,7,8,12,No data,No data,8,10,14,No data,No data,11
2011-05-23,26,6,2,9,No data,5,9,8,No data,No data,No data,No data,12,7,No data,5,No data,9,No data,9,11,12,16,No data,No data,5,8,14,9,5,No data,8,9,8,9,13,10,No data,10,No data,10,11,No data,6,10
2011-05-30,26,6,2,10,No data,4,No data,6,No data,No data,No data,No data,8,8,No data,6,No data,9,No data,8,10,11,9,No data,No data,5,8,10,10,6,No data,5,7,8,10,9,12,No data,7,No data,12,11,No data,6,10
2011-06-27,26,6,5,12,No data,No data,17,14,No data,No data,No data,No data,15,12,No data,No data,No data,No data,No data,17,21,18,No data,17,No data,13,17,No data,21,No data,9,12,14,No data,13,16,No data,No data,No data,No data,17,No data,No data,9,No data
2011-08-16,26,6,1,No data,No data,No data,6,No data,No data,No data,No data,No data,8,8,No data,No data,4,9,No data,8,11,12,11,9,No data,No data,6,No data,7,5,4,6,9,No data,8,10,9,No data,9,7,7,10,No data,2,No data
2011-08-21,26,6,2,No data,No data,No data,11,No data,No data,No data,No data,No data,12,10,No data,No data,5,10,No data,10,13,13,11,12,No data,12,6,No data,13,8,6,11,11,No data,10,15,12,No data,11,14,11,10,No data,4,No data
2011-11-29,26,6,1,4,4,5,8,7,No data,No data,No data,No data,11,7,No data,7,4,9,No data,8,10,7,8,10,No data,2,7,5,8,5,4,6,10,3,7,8,5,No data,10,9,10,9,No data,3,5
2011-12-13,26,4,2,5,3,6,8,9,No data,No data,No data,No data,6,7,No data,6,2,8,No data,4,8,3,5,6,No data,7,8,No data,4,4,1,4,7,5,4,4,5,No data,6,4,8,8,No data,4,4
2011-12-14,26,4,0,12,3,5,7,4,No data,No data,No data,No data,4,7,No data,7,2,10,No data,5,9,5,6,8,No data,10,6,No data,4,5,3,1,7,6,5,5,5,No data,7,4,8,8,No data,5,5
2011-12-19,26,7,1,6,8,No data,17,11,No data,No data,No data,No data,15,9,No data,15,9,15,No data,12,17,No data,17,18,No data,12,10,No data,14,14,9,8,19,10,11,14,10,No data,18,12,14,9,No data,5,14
2011-12-28,26,3,2,5,5,No data,9,8,No data,No data,No data,No data,11,10,No data,6,6,8,No data,9,10,10,10,10,No data,No data,7,No data,9,4,6,5,11,6,9,10,7,No data,9,9,10,10,No data,6,5
2012-03-17,26,4,2,11,9,4,10,11,No data,No data,No data,No data,27,12,No data,19,9,11,No data,27,22,No data,21,21,No data,16,8,6,30,11,10,3,18,7,15,25,9,No data,15,No data,11,No data,No data,6,8
2012-06-23,26,6,1,6,5,5,No data,No data,No data,No data,No data,No data,11,No data,No data,7,6,10,No data,7,10,8,No data,No data,No data,6,5,5,7,5,6,No data,No data,7,7,10,7,No data,9,8,9,No data,5,5,6
2012-07-01,26,7,1,3,5,2,No data,No data,No data,No data,No data,No data,10,No data,No data,7,5,12,No data,6,8,6,4,4,No data,10,5,5,No data,3,5,No data,7,4,6,9,5,No data,7,6,8,No data,4,4,7
2012-12-06,26,9,1,10,11,No data,14,No data,No data,No data,No data,No data,14,3,No data,9,12,11,No data,10,16,9,13,13,No data,16,9,11,13,11,12,22,14,10,12,11,12,No data,18,No data,15,5,14,5,9
2012-12-31,26,6,0,5,4,1,5,No data,No data,No data,No data,No data,9,3,No data,5,7,7,No data,6,9,No data,5,5,No data,5,7,5,8,6,No data,11,7,3,2,9,7,No data,8,4,8,2,4,5,4
2013-01-27,26,4,0,5,4,No data,4,12,No data,No data,No data,No data,10,2,No data,6,6,7,No data,6,No data,8,4,5,No data,3,7,5,10,4,5,10,7,5,3,9,5,No data,8,5,6,4,6,4,5
2013-01-31,26,6,2,8,No data,No data,8,14,No data,No data,No data,No data,15,4,No data,7,8,9,No data,8,No data,11,7,8,No data,9,8,9,11,6,8,14,10,8,5,13,8,No data,10,7,No data,4,7,6,6
2013-05-03,26,No data,3,8,8,No data,8,10,No data,No data,No data,No data,16,4,No data,10,No data,No data,No data,15,No data,13,11,14,No data,8,9,13,13,7,11,12,13,7,10,20,10,No data,14,12,No data,7,9,4,9
2013-05-13,26,4,2,5,4,No data,8,10,No data,No data,No data,No data,14,3,No data,6,No data,No data,No data,8,6,7,4,6,No data,No data,5,12,4,4,8,12,10,5,4,11,7,No data,9,4,5,No data,5,4,4
2013-07-30,26,No data,No data,No data,3,No data,5,6,No data,No data,No data,No data,6,4,No data,7,5,No data,No data,No data,No data,No data,6,7,No data,5,7,7,5,4,8,3,6,No data,3,No data,8,No data,8,4,7,No data,No data,3,No data
2013-09-15,26,3,No data,6,3,No data,8,6,No data,No data,No data,No data,5,3,No data,8,4,5,No data,10,8,11,8,10,7,5,5,No data,5,4,12,4,No data,6,4,11,9,No data,11,6,6,4,7,3,7
2013-09-19,26,7,No data,8,5,No data,6,9,No data,No data,No data,No data,5,4,No data,6,5,6,No data,9,7,9,7,9,5,6,7,No data,5,4,9,3,8,7,2,8,11,No data,8,4,9,5,7,5,5
2013-10-04,26,13,No data,10,5,No data,4,7,No data,No data,No data,No data,6,6,No data,12,6,No data,10,10,7,9,7,9,7,11,13,3,6,9,No data,3,9,9,2,11,11,No data,10,5,10,13,8,7,12
2013-10-23,26,8,No data,4,3,No data,6,9,No data,No data,No data,No data,5,4,2,6,4,5,5,8,6,No data,7,7,6,6,4,6,5,3,6,5,10,5,2,10,7,No data,11,5,5,5,5,3,6
2013-10-28,26,6,3,4,3,No data,4,6,No data,No data,No data,No data,3,5,3,5,3,5,6,4,3,No data,4,No data,4,5,3,3,No data,2,6,3,7,6,No data,8,8,No data,6,3,5,5,6,3,No data
2013-11-05,26,10,3,7,11,No data,9,16,No data,No data,No data,No data,4,12,No data,30,6,28,14,13,7,No data,11,10,No data,13,13,19,8,13,12,5,11,20,7,11,19,No data,14,7,11,15,16,7,25
2013-11-09,26,6,1,6,9,No data,9,10,No data,No data,No data,No data,8,6,5,11,8,14,13,14,11,12,14,15,No data,11,6,9,13,14,10,2,11,12,12,10,14,No data,19,9,11,10,13,6,No data
2013-12-28,26,3,2,4,6,No data,30,12,No data,No data,No data,No data,5,5,3,10,6,4,7,10,7,10,7,9,No data,4,3,10,8,6,11,No data,13,5,9,No data,9,3,16,6,7,4,7,6,7
2013-12-30,26,6,2,9,4,No data,7,7,No data,No data,No data,No data,7,5,3,6,4,8,5,5,7,6,6,7,No data,4,4,8,5,3,9,No data,10,5,2,No data,8,2,10,4,5,5,7,6,6
2014-01-25,26,10,No data,8,9,No data,14,No data,No data,No data,No data,No data,9,11,No data,10,10,8,10,11,9,8,9,9,No data,9,7,No data,7,8,12,No data,13,10,5,No data,11,No data,12,5,No data,8,10,No data,10
2014-02-11,26,No data,No data,4,4,No data,6,6,No data,No data,No data,No data,6,6,3,11,4,9,9,7,5,5,6,8,No data,6,9,7,No data,5,8,6,7,6,2,No data,8,No data,7,4,No data,No data,8,No data,11
2014-02-13,26,No data,1,4,4,No data,6,6,No data,No data,No data,No data,2,4,3,7,4,5,5,7,No data,5,4,6,No data,6,4,7,6,3,7,4,7,6,0,No data,7,No data,7,No data,5,4,10,No data,6
2014-02-27,26,No data,2,9,6,6,8,7,No data,No data,No data,No data,6,No data,4,9,No data,10,No data,9,9,8,No data,No data,No data,8,8,9,No data,No data,No data,No data,No data,9,4,12,10,8,No data,7,8,6,11,No data,10
2014-02-28,26,5,2,17,13,9,10,6,No data,No data,No data,No data,4,No data,6,26,No data,20,No data,9,10,7,No data,10,No data,13,12,8,13,25,No data,10,No data,15,5,10,16,20,No data,5,15,14,17,No data,27
2014-05-07,26,7,4,4,6,4,6,6,No data,No data,No data,No data,8,4,2,7,7,4,6,7,5,4,6,7,7,5,3,9,6,4,No data,6,11,6,No data,12,7,3,8,4,6,6,7,4,5
2014-05-09,26,9,6,5,7,5,10,8,No data,No data,No data,No data,11,5,4,6,8,4,6,9,7,6,7,11,8,6,5,11,7,5,No data,9,14,7,No data,12,7,4,10,6,6,6,7,5,5
2014-08-09,26,7,9,7,7,3,No data,9,No data,No data,6,No data,No data,No data,6,7,10,7,No data,No data,10,No data,10,No data,No data,6,No data,10,No data,6,5,9,12,No data,4,5,8,5,11,No data,8,9,7,2,8
2015-01-17,26,8,4,6,8,8,No data,No data,No data,No data,8,No data,No data,6,3,No data,10,10,9,10,11,No data,13,15,8,8,5,8,13,8,5,15,16,No data,7,No data,9,9,13,12,8,2,11,4,10
2015-03-28,26,10,0,5,5,6,6,7,No data,No data,6,No data,No data,2,No data,10,10,11,8,8,11,7,9,7,6,7,11,5,11,8,7,8,8,7,4,5,7,No data,6,9,8,6,No data,4,10
2015-03-29,26,5,-1,4,3,6,9,10,No data,No data,4,No data,No data,1,No data,8,8,5,4,6,8,5,4,3,5,5,7,9,6,4,4,8,8,6,4,4,5,No data,3,5,5,3,No data,5,8
2015-04-28,26,8,0,4,4,3,5,6,No data,No data,4,No data,6,2,3,5,7,4,6,4,5,4,6,4,6,4,No data,5,8,6,4,5,4,4,1,3,4,No data,5,6,No data,1,4,2,6
2015-05-31,26,6,0,4,3,3,5,5,No data,No data,5,No data,7,2,4,4,8,6,6,5,5,5,7,4,5,2,10,5,8,6,4,7,7,5,4,2,5,No data,4,5,5,4,5,3,8
2015-07-13,26,No data,1,7,5,No data,6,6,4,No data,7,No data,9,4,5,9,10,9,7,7,7,8,9,6,No data,7,No data,4,No data,No data,6,9,8,6,4,4,No data,6,6,6,8,8,No data,4,9
2015-11-29,26,1,No data,3,5,7,9,9,5,No data,7,No data,14,2,2,5,4,6,6,7,5,5,5,5,3,4,2,9,9,4,9,No data,11,No data,4,10,5,6,7,6,6,3,7,4,3
2015-12-24,26,4,0,2,3,4,4,4,4,No data,5,No data,8,2,2,6,3,6,6,6,2,7,5,5,3,2,3,7,8,5,No data,No data,5,4,2,5,4,7,5,6,6,4,No data,2,3
2016-01-13,26,6,1,6,5,No data,No data,No data,No data,No data,4,No data,6,No data,6,No data,4,No data,8,No data,5,6,6,6,3,No data,8,6,7,5,No data,No data,4,No data,3,6,No data,8,5,5,6,6,No data,4,No data
2016-01-27,26,1,No data,3,2,No data,2,2,No data,4,0,No data,No data,3,No data,3,1,No data,5,1,2,No data,3,No data,0,3,2,4,1,3,No data,No data,3,4,1,2,3,No data,1,2,5,3,No data,1,No data
2016-02-07,26,2,2,3,2,5,4,5,5,6,2,No data,6,3,4,4,3,4,No data,2,3,4,4,4,1,6,No data,6,No data,No data,No data,8,4,5,1,3,4,3,5,No data,6,No data,No data,2,No data
2016-03-01,26,3,No data,No data,4,5,4,5,6,7,4,No data,7,No data,4,6,4,6,7,3,5,4,No data,4,5,7,5,9,6,5,7,7,5,7,4,5,6,4,4,5,8,5,6,3,5
2016-07-01,26,1,0,2,4,3,4,5,4,2,3,3,4,No data,3,6,4,3,3,5,5,6,5,5,3,No data,No data,No data,4,4,No data,5,8,4,2,5,3,3,No data,5,5,3,4,2,No data
2016-08-21,26,4,2,4,3,3,5,4,4,2,4,No data,No data,5,4,5,4,3,5,4,6,8,4,4,3,1,4,4,No data,No data,No data,5,9,5,3,5,3,4,No data,4,3,5,4,2,4
2016-11-19,26,9,0,15,8,5,6,7,10,1,8,16,3,5,5,8,8,10,9,5,7,7,8,7,4,6,7,6,10,9,No data,4,6,8,4,7,6,9,No data,6,7,5,8,5,9
